person_age,person_education,person_income,person_home_ownership,loan_amount,loan_intent,loan_interest_rate,credit_score,previous_loan_defaults,loan_status
-0.6379844796116038,0,0.3291199124111739,2,0.08375771318479028,3,-1.1963067192981454,-0.8613457763151429,1,0
-0.6379844796116038,1,-1.1280979355301948,1,-0.42775949192789264,1,-1.1963067192981454,0.5043027181062211,1,0
-0.32255882105530365,0,-1.208920788074247,1,0.08375771318479028,1,0.10627124455713156,-0.05129530074278212,0,0
-0.32255882105530365,1,-0.8060763195396118,1,-1.1137263439254945,1,-0.5715374884643991,-1.1968721062015502,0,0
-1.000208736998193,3,0.5455174133363283,2,0.6484738989994092,0,0.8946999836628203,0.012367139390380727,0,1
1.0599310238382555,2,0.16563372738987905,1,1.4800714859755184,5,-0.22948946697476563,0.5986077209612598,0,1
-0.6379844796116038,2,0.4788108624012655,2,0.3037912532298743,3,0.876282538670302,0.41151685184553305,0,0
0.7716656954016875,4,1.7712655568821434,2,-0.009348030825593786,1,-0.9812048686983784,1.9699579681899015,0,0
-1.904854801965233,2,-0.7935065548559083,2,-0.9567728537315806,1,-2.061065210487759,-0.7183524854834286,1,0
0.9235774051308209,2,0.7285912356180219,2,-2.009113468195673,3,0.022664781144298034,0.6944473700840407,0,0
0.601829230164741,1,-0.3838349544039646,1,-1.534055036910013,1,0.06289205652379147,0.4809644369259246,1,0
-0.6379844796116038,0,1.1422157953182648,1,-1.534055036910013,2,-1.8142078970022166,-0.8260778211570378,1,0
-0.6379844796116038,1,-1.41700594089034,1,-0.9567728537315806,0,-0.26759699330034614,1.8258678688971637,0,0
1.2936399523908813,0,-0.7975380589863125,1,-1.0835488120503358,0,0.8578314268444543,-1.0663541761535387,1,0
-1.000208736998193,0,-0.9048210022300297,1,-0.673995928527524,3,-0.3513290398943986,0.8907929652573889,0,0
-1.4185833041255087,1,-0.1980572925385576,2,-0.16699563641662352,0,0.06289205652379147,-0.03016377991487723,0,0
1.0599310238382555,1,-1.310796319997291,1,-0.8099870679274919,3,0.7401794010636262,-0.15562293600528496,1,0
0.1965258915751142,2,-0.391549212707166,1,0.34228407549037926,3,0.06289205652379147,0.5986077209612598,0,0
-0.6379844796116038,0,-0.04124085554731958,2,0.08831328737005362,1,-0.7866773525776483,-0.644916272297703,1,0
-1.000208736998193,2,-1.4412772321449898,1,-1.7186421981539222,0,1.0257240022389147,-0.5889786310054231,1,0
-0.046418090449599186,2,1.9618213615244144,2,0.6484738989994092,1,-1.522943888583816,-0.2171639944054561,0,0
0.601829230164741,3,0.23430143521178723,1,-0.673995928527524,5,-0.17435628485408655,0.23044081069931993,1,0
-0.046418090449599186,1,0.8955377236240669,1,-1.491254947948152,3,-0.7866773525776483,0.5748882040996706,0,0
-1.000208736998193,0,-0.6326566580299671,3,0.9214023847725186,2,-1.2825189282070981,-0.257755467015363,1,0
0.41124502905526444,2,0.16398217302663728,2,0.6484738989994092,5,-1.8997721212380394,2.0283543632378795,0,0
-0.6379844796116038,2,1.6836595632692253,2,-0.42775949192789264,0,0.6996086742939549,-0.5322965877750234,1,0
-1.000208736998193,2,-0.37120358016214405,2,-1.29324514349278,1,0.22204995012484524,0.6944473700840407,0,0
0.1965258915751142,1,0.17529835235796412,2,0.9797049714494767,1,0.5133415155469371,-1.383699915171151,1,0
1.182721659807992,3,-0.697846635521346,1,-0.9567728537315806,1,-0.28149593324528144,1.0677805916867615,1,0
1.0599310238382555,1,0.573970614578767,2,-0.7407641516027094,2,0.7401794010636262,-1.658379993983809,0,1
-1.4185833041255087,1,-0.38848843248471937,1,-0.673995928527524,1,0.5419867256047021,-1.9209489642245443,1,0
-0.32255882105530365,1,-0.7135711664514567,2,0.34228407549037926,4,-0.8237165725788381,-2.0187143455017376,1,0
-1.000208736998193,1,0.0004402559707377745,1,-0.673995928527524,3,0.8946999836628203,-0.5132360824133866,1,0
-1.4185833041255087,2,0.44206163951537797,2,1.6059894481478914,3,-1.433854904541998,-0.19673772184853813,1,0
1.3941255517267768,2,-0.6073952254726882,1,1.7057458007488449,0,2.5412160721740213,0.7673435846238865,0,1
0.41124502905526444,1,0.38513753853501864,2,1.849445544674955,0,1.187938323216395,0.1421199371229061,1,0
1.3941255517267768,1,-1.0122307444176986,1,0.985402424346535,1,-1.738122685544491,0.6224231529025206,0,1
0.1965258915751142,2,-0.612418748104008,1,0.6484738989994092,0,-0.201879389468775,0.4809644369259246,0,0
-1.000208736998193,1,-0.5265665984873495,1,-0.4219775715840227,3,-0.41113876716652953,-1.2445749833083337,1,0
1.6444631174361664,0,0.7004938534335384,2,1.0479066349899235,4,1.3916316077499056,-0.7725771222437443,0,1
-1.000208736998193,0,0.09046872563747788,3,-0.33715801514159843,1,0.8547529542687332,0.5748882040996706,0,0
-0.32255882105530365,0,1.8149286061645362,2,-0.673995928527524,5,0.6211154895059492,0.09850710341364328,0,1
-1.4185833041255087,2,-0.37179046422538803,1,0.6484738989994092,1,0.06289205652379147,-1.8190868462903422,0,1
-1.000208736998193,1,1.0144968171583608,2,1.2845255325442122,0,-0.12981445878620362,1.4096112128664187,1,0
0.9235774051308209,2,-1.8116308721648988,3,-0.673995928527524,4,-0.7866773525776483,-0.31799349171818264,1,0
1.485410038006646,0,0.16602546981911834,2,1.0479066349899235,3,-1.0535087881979965,-1.3532945834296564,0,0
-0.046418090449599186,1,-0.3975774878139422,1,-0.20826953922771868,3,-1.2080043117769135,-1.8190868462903422,1,0
0.601829230164741,0,-0.9181782412136595,0,0.17318032371912234,5,0.06289205652379147,0.9157784005671059,0,1
-1.4185833041255087,1,0.5607113456212287,1,0.27609926777520516,3,-1.2825189282070981,0.36568876567066877,1,0
-1.4185833041255087,2,-0.5675787581631404,1,-0.20826953922771868,5,-1.5310985190083533,-0.17622411368154986,1,0
-1.000208736998193,0,0.5750286033441481,1,0.34228407549037926,3,1.0468956445618125,0.09850710341364328,0,1
-1.000208736998193,1,-0.44997332604831314,2,0.34228407549037926,2,-0.8237165725788381,-0.298000397620937,0,1
1.3941255517267768,0,1.9618213615244144,2,-0.009348030825593786,2,-0.06850954716087358,0.1421199371229061,0,0
-0.32255882105530365,3,1.3185761292564226,2,0.9675096345578896,5,0.43974713408182975,1.3025894156831552,0,1
1.5685515840849213,0,0.684132087196559,2,1.0479066349899235,0,0.48141330932234827,0.1421199371229061,1,0
0.1965258915751142,4,1.9618213615244144,2,-0.7432122759287442,0,0.7121097036847143,0.5748882040996706,1,0
-0.046418090449599186,2,0.20612192810922164,1,1.2845255325442122,4,-1.7972257820933752,1.1192499440304662,1,0
0.41124502905526444,1,1.8676815872862293,1,0.34228407549037926,2,-1.0077643890771562,-0.6817975211069693,1,0
0.1965258915751142,3,1.0935664333414477,2,-1.29324514349278,1,-1.1072247042332422,0.36568876567066877,0,0
-1.4185833041255087,0,0.3563497891702037,2,-1.29324514349278,0,-1.1963067192981454,-0.9652533780111731,1,0
1.7139353300624063,1,-1.8482668942221394,1,-1.7186421981539222,3,-1.0535087881979965,0.8907929652573889,1,0
1.0599310238382555,3,1.3654817354232631,2,-0.673995928527524,1,1.2087825241594385,-1.8832364285831666,1,0
-1.000208736998193,2,0.480080433346409,1,-1.7186421981539222,2,-1.1380906537318953,-1.3379830011376757,0,0
-0.046418090449599186,4,-0.9368074007975131,1,0.7885408322161173,1,0.7339485591601054,0.5748882040996706,0,1
0.41124502905526444,2,-0.15690166137624792,2,0.34228407549037926,2,-0.07869767064142714,1.0167135353374137,0,1
0.1965258915751142,3,1.1417039643149252,2,1.0479066349899235,2,-1.1963067192981454,-1.2603272333743745,1,0
1.5685515840849213,1,-0.399531988718952,1,-0.42775949192789264,2,-0.21912543887283448,0.5986077209612598,1,0
-1.4185833041255087,0,0.6291862112259398,2,1.5803133077370421,0,1.2384884631506312,0.9913302497232741,1,0
0.1965258915751142,2,-0.4644848732399339,1,-0.8966275186342516,1,-0.02787304775721937,-1.8832364285831666,1,0
1.7139353300624063,2,1.9618213615244144,2,1.849445544674955,2,0.23190656504593066,-0.23750316499742766,1,0
-1.000208736998193,2,0.573465522135054,2,-0.20826953922771868,0,-0.05494348567416249,0.7429475512475953,1,0
0.1965258915751142,2,-0.1283148995226667,3,0.27609926777520516,5,1.0408510445666312,1.4637439882858145,0,0
-0.046418090449599186,3,0.7623492415244149,2,0.6484738989994092,0,1.6858636006397856,1.3558936900563894,0,0
